"UnionTerritories","Year","Quarter","Brands","User_Count","User_Percentage"
"jammu-&-kashmir","2020","4","Apple","29701","2.75259"
"jammu-&-kashmir","2020","4","OnePlus","13667","1.26661"
"jammu-&-kashmir","2020","4","Motorola","12734","1.18014"
"jammu-&-kashmir","2020","4","Huawei","11566","1.0719"
"jammu-&-kashmir","2020","4","Lenovo","8696","0.805915"
"jammu-&-kashmir","2020","4","Others","65639","6.08319"
"jammu-&-kashmir","2021","1","Xiaomi","418392","35.6133"
"jammu-&-kashmir","2021","1","Samsung","250133","21.2912"
"jammu-&-kashmir","2021","1","Vivo","176571","15.0296"
"jammu-&-kashmir","2021","1","Oppo","118812","10.1132"
"jammu-&-kashmir","2021","1","Realme","61109","5.20157"
"jammu-&-kashmir","2021","1","Apple","32281","2.74774"
"jammu-&-kashmir","2021","1","OnePlus","14859","1.26479"
"jammu-&-kashmir","2021","1","Motorola","12970","1.104"
"jammu-&-kashmir","2021","1","Huawei","12094","1.02944"
"jammu-&-kashmir","2021","1","Lenovo","8627","0.734326"
"jammu-&-kashmir","2021","1","Others","68970","5.8707"
"jammu-&-kashmir","2021","2","Xiaomi","446949","35.4365"
"jammu-&-kashmir","2021","2","Samsung","263753","20.9118"
"jammu-&-kashmir","2021","2","Vivo","192016","15.2241"
"jammu-&-kashmir","2021","2","Oppo","126510","10.0304"
"jammu-&-kashmir","2021","2","Realme","74131","5.8775"
"jammu-&-kashmir","2021","2","Apple","35495","2.81423"
"jammu-&-kashmir","2021","2","OnePlus","16719","1.32557"
"jammu-&-kashmir","2021","2","Motorola","12917","1.02413"
"jammu-&-kashmir","2021","2","Huawei","11763","0.932634"
"jammu-&-kashmir","2021","2","Lenovo","8391","0.665283"
"jammu-&-kashmir","2021","2","Others","72623","5.75794"
"jammu-&-kashmir","2021","3","Xiaomi","478671","35.2"
"jammu-&-kashmir","2021","3","Samsung","274292","20.1706"
"jammu-&-kashmir","2021","3","Vivo","211136","15.5263"
"jammu-&-kashmir","2021","3","Oppo","138333","10.1726"
"jammu-&-kashmir","2021","3","Realme","88207","6.48648"
"jammu-&-kashmir","2021","3","Apple","38603","2.83875"
"jammu-&-kashmir","2021","3","OnePlus","20040","1.47368"
"jammu-&-kashmir","2021","3","Huawei","12963","0.95326"
"jammu-&-kashmir","2021","3","Motorola","12879","0.947083"
"jammu-&-kashmir","2021","3","Lenovo","8161","0.600135"
"jammu-&-kashmir","2021","3","Others","76575","5.63109"
"jammu-&-kashmir","2021","4","Xiaomi","509234","34.9554"
"jammu-&-kashmir","2021","4","Samsung","285006","19.5637"
"jammu-&-kashmir","2021","4","Vivo","226467","15.5454"
"jammu-&-kashmir","2021","4","Oppo","147610","10.1324"
"jammu-&-kashmir","2021","4","Realme","107290","7.36472"
"jammu-&-kashmir","2021","4","Apple","44648","3.06478"
"jammu-&-kashmir","2021","4","OnePlus","23892","1.64002"
"jammu-&-kashmir","2021","4","Motorola","13042","0.895244"
"jammu-&-kashmir","2021","4","Huawei","12597","0.864698"
"jammu-&-kashmir","2021","4","Tecno","9176","0.629869"
"jammu-&-kashmir","2021","4","Others","77848","5.34373"
"jammu-&-kashmir","2022","1","Xiaomi","535687","34.5756"
"jammu-&-kashmir","2022","1","Samsung","295630","19.0813"
"jammu-&-kashmir","2022","1","Vivo","242432","15.6476"
"jammu-&-kashmir","2022","1","Oppo","158382","10.2227"
"jammu-&-kashmir","2022","1","Realme","123415","7.96575"
"jammu-&-kashmir","2022","1","Apple","49642","3.20412"
"jammu-&-kashmir","2022","1","OnePlus","27191","1.75503"
"jammu-&-kashmir","2022","1","Motorola","12933","0.834753"
"jammu-&-kashmir","2022","1","Huawei","12674","0.818036"
"jammu-&-kashmir","2022","1","Tecno","11823","0.763109"
"jammu-&-kashmir","2022","1","Others","79511","5.13199"
"ladakh","2018","1","Xiaomi","2316","26.3661"
"ladakh","2018","1","Samsung","1720","19.5811"
"ladakh","2018","1","Vivo","1570","17.8734"
"ladakh","2018","1","Oppo","1138","12.9554"
"ladakh","2018","1","Realme","429","4.88388"
"ladakh","2018","1","Apple","259","2.94854"
"ladakh","2018","1","OnePlus","233","2.65255"
"ladakh","2018","1","Motorola","161","1.83288"
"ladakh","2018","1","Lenovo","159","1.81011"
"ladakh","2018","1","Micromax","117","1.33197"
"ladakh","2018","1","Others","682","7.76412"
"ladakh","2018","2","Xiaomi","3442","26.645"
"ladakh","2018","2","Samsung","2443","18.9116"
"ladakh","2018","2","Vivo","2394","18.5323"
"ladakh","2018","2","Oppo","1754","13.578"
"ladakh","2018","2","Realme","606","4.69113"
"ladakh","2018","2","Apple","358","2.77133"
"ladakh","2018","2","OnePlus","320","2.47716"
"ladakh","2018","2","Motorola","265","2.0514"
"ladakh","2018","2","Lenovo","206","1.59467"
"ladakh","2018","2","Micromax","188","1.45533"
"ladakh","2018","2","Others","942","7.29215"
"ladakh","2018","3","Xiaomi","4906","27.641"
"ladakh","2018","3","Vivo","3378","19.0321"
"ladakh","2018","3","Samsung","3360","18.9306"
"ladakh","2018","3","Oppo","2448","13.7923"
"ladakh","2018","3","Realme","819","4.61434"
"ladakh","2018","3","Apple","457","2.57479"
"ladakh","2018","3","OnePlus","440","2.47901"
"ladakh","2018","3","Motorola","364","2.05082"
"ladakh","2018","3","Lenovo","240","1.35219"
"ladakh","2018","3","Huawei","200","1.12682"
"ladakh","2018","3","Others","1137","6.40599"
"ladakh","2018","4","Xiaomi","6734","28.1958"
"ladakh","2018","4","Vivo","4711","19.7253"
"ladakh","2018","4","Samsung","4481","18.7623"
"ladakh","2018","4","Oppo","3307","13.8467"
"ladakh","2018","4","Realme","1087","4.55135"
"ladakh","2018","4","Apple","591","2.47456"
"ladakh","2018","4","OnePlus","555","2.32383"
"ladakh","2018","4","Motorola","486","2.03492"
"ladakh","2018","4","Lenovo","349","1.46129"
"ladakh","2018","4","Huawei","278","1.16401"
"ladakh","2018","4","Others","1304","5.45995"
"ladakh","2019","1","Xiaomi","8452","28.5069"
"ladakh","2019","1","Vivo","5967","20.1255"
"ladakh","2019","1","Samsung","5464","18.429"
"ladakh","2019","1","Oppo","4167","14.0544"
"ladakh","2019","1","Realme","1345","4.53641"
"ladakh","2019","1","Apple","703","2.37107"
"ladakh","2019","1","OnePlus","669","2.2564"
"ladakh","2019","1","Motorola","564","1.90226"
"ladakh","2019","1","Lenovo","380","1.28166"
"ladakh","2019","1","Huawei","375","1.2648"
"ladakh","2019","1","Others","1563","5.27168"
"ladakh","2019","2","Xiaomi","10276","28.9334"
"ladakh","2019","2","Vivo","7098","19.9854"
"ladakh","2019","2","Samsung","6545","18.4283"
"ladakh","2019","2","Oppo","5008","14.1007"
"ladakh","2019","2","Realme","1573","4.42899"
"ladakh","2019","2","Apple","862","2.42708"
"ladakh","2019","2","OnePlus","777","2.18775"
"ladakh","2019","2","Motorola","658","1.85269"
"ladakh","2019","2","Lenovo","465","1.30927"
"ladakh","2019","2","Huawei","458","1.28956"
"ladakh","2019","2","Others","1796","5.05688"
"ladakh","2019","3","Xiaomi","11485","29.3187"
"ladakh","2019","3","Vivo","7940","20.2691"
"ladakh","2019","3","Samsung","7048","17.992"
"ladakh","2019","3","Oppo","5503","14.0479"
"ladakh","2019","3","Realme","1760","4.49289"
"ladakh","2019","3","Apple","953","2.4328"
"ladakh","2019","3","OnePlus","884","2.25666"
"ladakh","2019","3","Motorola","683","1.74355"
"ladakh","2019","3","Huawei","560","1.42956"
"ladakh","2019","3","Lenovo","442","1.12833"
"ladakh","2019","3","Others","1915","4.88857"
"ladakh","2019","4","Xiaomi","12590","29.2057"
"ladakh","2019","4","Vivo","8910","20.669"
"ladakh","2019","4","Samsung","7684","17.825"
"ladakh","2019","4","Oppo","6141","14.2456"
"ladakh","2019","4","Realme","2003","4.64647"
"ladakh","2019","4","Apple","1058","2.4543"
"ladakh","2019","4","OnePlus","954","2.21305"
"ladakh","2019","4","Motorola","752","1.74446"
"ladakh","2019","4","Huawei","607","1.40809"
"ladakh","2019","4","Lenovo","433","1.00445"
"ladakh","2019","4","Others","1976","4.58384"
"ladakh","2020","1","Xiaomi","13890","29.0647"
"ladakh","2020","1","Vivo","10052","21.0337"
"ladakh","2020","1","Samsung","8475","17.7338"
"ladakh","2020","1","Oppo","6916","14.4716"
"ladakh","2020","1","Realme","2292","4.79598"
"ladakh","2020","1","Apple","1130","2.36451"
"ladakh","2020","1","OnePlus","1058","2.21385"
"ladakh","2020","1","Motorola","787","1.64679"
"ladakh","2020","1","Huawei","703","1.47102"
"ladakh","2020","1","Lenovo","453","0.947897"
"ladakh","2020","1","Others","2034","4.25612"
"ladakh","2020","2","Xiaomi","15512","29.2492"
"ladakh","2020","2","Vivo","11201","21.1204"
"ladakh","2020","2","Samsung","9371","17.6698"
"ladakh","2020","2","Oppo","7736","14.5869"
"ladakh","2020","2","Realme","2628","4.95531"
"ladakh","2020","2","Apple","1234","2.32681"
"ladakh","2020","2","OnePlus","1131","2.13259"
"ladakh","2020","2","Motorola","828","1.56126"
"ladakh","2020","2","Huawei","786","1.48207"
"ladakh","2020","2","Lenovo","461","0.869254"
"ladakh","2020","2","Others","2146","4.04646"
"ladakh","2020","3","Xiaomi","17122","29.318"
"ladakh","2020","3","Vivo","12388","21.212"
"ladakh","2020","3","Samsung","10309","17.6521"
"ladakh","2020","3","Oppo","8583","14.6967"
"ladakh","2020","3","Realme","3003","5.14204"
"ladakh","2020","3","Apple","1338","2.29106"
"ladakh","2020","3","OnePlus","1228","2.1027"
"ladakh","2020","3","Motorola","865","1.48114"
"ladakh","2020","3","Huawei","851","1.45717"
"ladakh","2020","3","Lenovo","500","0.85615"
"ladakh","2020","3","Others","2214","3.79103"
"ladakh","2020","4","Xiaomi","18866","29.0904"
"ladakh","2020","4","Vivo","13750","21.2018"
"ladakh","2020","4","Samsung","11484","17.7077"
"ladakh","2020","4","Oppo","9683","14.9307"
"ladakh","2020","4","Realme","3480","5.36598"
"ladakh","2020","4","Apple","1484","2.28825"
"ladakh","2020","4","OnePlus","1397","2.1541"
"ladakh","2020","4","Huawei","924","1.42476"
"ladakh","2020","4","Motorola","912","1.40626"
"ladakh","2020","4","Lenovo","524","0.807981"
"ladakh","2020","4","Others","2349","3.62204"
"ladakh","2021","1","Xiaomi","20199","28.8891"
"ladakh","2021","1","Vivo","15183","21.7151"
"ladakh","2021","1","Samsung","12232","17.4945"
"ladakh","2021","1","Oppo","10382","14.8486"
"ladakh","2021","1","Realme","3940","5.63509"
"ladakh","2021","1","Apple","1613","2.30696"
"ladakh","2021","1","OnePlus","1531","2.18968"
"ladakh","2021","1","Huawei","941","1.34584"
"ladakh","2021","1","Motorola","924","1.32153"
"ladakh","2021","1","Lenovo","520","0.743718"
"ladakh","2021","1","Others","2454","3.50978"
"ladakh","2021","2","Xiaomi","21227","28.2846"
"ladakh","2021","2","Vivo","16463","21.9366"
"ladakh","2021","2","Samsung","13134","17.5008"
"ladakh","2021","2","Oppo","11029","14.6959"
"ladakh","2021","2","Realme","4715","6.28265"
"ladakh","2021","2","Apple","1823","2.42911"
"ladakh","2021","2","OnePlus","1741","2.31985"
"ladakh","2021","2","Motorola","922","1.22855"
"ladakh","2021","2","Huawei","894","1.19124"
"ladakh","2021","2","Lenovo","490","0.652915"
"ladakh","2021","2","Others","2610","3.47777"
"ladakh","2021","3","Xiaomi","22384","27.5631"
"ladakh","2021","3","Vivo","18124","22.3174"
"ladakh","2021","3","Samsung","13661","16.8218"
"ladakh","2021","3","Oppo","12095","14.8935"
"ladakh","2021","3","Realme","5579","6.86984"
"ladakh","2021","3","OnePlus","2176","2.67947"
"ladakh","2021","3","Apple","2004","2.46768"
"ladakh","2021","3","Huawei","1013","1.24738"
"ladakh","2021","3","Motorola","910","1.12055"
"ladakh","2021","3","Lenovo","476","0.586135"
"ladakh","2021","3","Others","2788","3.43307"
"ladakh","2021","4","Xiaomi","23462","26.9502"
"ladakh","2021","4","Vivo","19473","22.3681"
"ladakh","2021","4","Samsung","14073","16.1653"
"ladakh","2021","4","Oppo","12900","14.8179"
"ladakh","2021","4","Realme","6879","7.90172"
"ladakh","2021","4","OnePlus","2678","3.07615"
"ladakh","2021","4","Apple","2358","2.70857"
"ladakh","2021","4","Huawei","958","1.10043"
"ladakh","2021","4","Motorola","912","1.04759"
"ladakh","2021","4","Lenovo","449","0.515754"
"ladakh","2021","4","Others","2915","3.34838"
"ladakh","2022","1","Xiaomi","24460","26.4455"
"ladakh","2022","1","Vivo","20679","22.3576"
"ladakh","2022","1","Samsung","14554","15.7354"
"ladakh","2022","1","Oppo","13813","14.9343"
"ladakh","2022","1","Realme","7852","8.48938"
"ladakh","2022","1","OnePlus","2984","3.22622"
"ladakh","2022","1","Apple","2655","2.87052"
"ladakh","2022","1","Huawei","996","1.07685"
"ladakh","2022","1","Motorola","921","0.995762"
"ladakh","2022","1","Lenovo","502","0.54275"
"ladakh","2022","1","Others","3076","3.32569"
"lakshadweep","2018","1","Samsung","102","20.3593"
"lakshadweep","2018","1","Xiaomi","100","19.9601"
"lakshadweep","2018","1","Vivo","67","13.3733"
"lakshadweep","2018","1","Oppo","56","11.1776"
"lakshadweep","2018","1","Huawei","25","4.99002"
"lakshadweep","2018","1","OnePlus","22","4.39122"
"lakshadweep","2018","1","Apple","20","3.99202"
"lakshadweep","2018","1","Realme","20","3.99202"
"lakshadweep","2018","1","Gionee","12","2.39521"
"lakshadweep","2018","1","COOLPAD","10","1.99601"
"lakshadweep","2018","1","Others","67","13.3733"
"lakshadweep","2018","2","Xiaomi","147","21.4286"
"lakshadweep","2018","2","Samsung","128","18.6589"
"lakshadweep","2018","2","Vivo","97","14.1399"
"lakshadweep","2018","2","Oppo","87","12.6822"
"lakshadweep","2018","2","Apple","35","5.10204"
"lakshadweep","2018","2","Huawei","31","4.51895"
"lakshadweep","2018","2","OnePlus","29","4.22741"
"lakshadweep","2018","2","Realme","24","3.49854"
"lakshadweep","2018","2","Lenovo","16","2.33236"
"lakshadweep","2018","2","Gionee","15","2.18659"
"lakshadweep","2018","2","Others","77","11.2245"
"lakshadweep","2018","3","Xiaomi","195","21.2418"
"lakshadweep","2018","3","Samsung","166","18.0828"
"lakshadweep","2018","3","Vivo","134","14.5969"
"lakshadweep","2018","3","Oppo","121","13.1808"
"lakshadweep","2018","3","Apple","46","5.01089"
"lakshadweep","2018","3","Huawei","44","4.79303"
"lakshadweep","2018","3","OnePlus","40","4.3573"
"lakshadweep","2018","3","Realme","35","3.81264"
"lakshadweep","2018","3","Lenovo","18","1.96078"
"lakshadweep","2018","3","Gionee","16","1.74292"
"lakshadweep","2018","3","Others","103","11.22"
"lakshadweep","2018","4","Xiaomi","245","21.1938"
"lakshadweep","2018","4","Samsung","198","17.128"
"lakshadweep","2018","4","Vivo","190","16.436"
"lakshadweep","2018","4","Oppo","153","13.2353"
"lakshadweep","2018","4","Huawei","62","5.36332"
"lakshadweep","2018","4","Realme","55","4.75779"
"lakshadweep","2018","4","Apple","51","4.41176"
"lakshadweep","2018","4","OnePlus","47","4.06574"
"lakshadweep","2018","4","Lenovo","24","2.07612"
"lakshadweep","2018","4","Motorola","18","1.55709"
"lakshadweep","2018","4","Others","113","9.77509"
"lakshadweep","2019","1","Xiaomi","298","21.0452"
"lakshadweep","2019","1","Vivo","240","16.9492"
"lakshadweep","2019","1","Samsung","231","16.3136"
"lakshadweep","2019","1","Oppo","198","13.9831"
"lakshadweep","2019","1","Huawei","97","6.85028"
"lakshadweep","2019","1","Realme","67","4.73164"
"lakshadweep","2019","1","Apple","55","3.88418"
"lakshadweep","2019","1","OnePlus","52","3.67232"
"lakshadweep","2019","1","Lenovo","31","2.18927"
"lakshadweep","2019","1","Motorola","24","1.69492"
"lakshadweep","2019","1","Others","123","8.68644"
"lakshadweep","2019","2","Xiaomi","377","21.5799"
"lakshadweep","2019","2","Vivo","309","17.6875"
"lakshadweep","2019","2","Samsung","277","15.8558"
"lakshadweep","2019","2","Oppo","246","14.0813"
"lakshadweep","2019","2","Huawei","132","7.55581"
"lakshadweep","2019","2","Realme","86","4.92272"
"lakshadweep","2019","2","OnePlus","58","3.31998"
"lakshadweep","2019","2","Apple","57","3.26274"
"lakshadweep","2019","2","Lenovo","36","2.06068"
"lakshadweep","2019","2","Motorola","32","1.83171"
"lakshadweep","2019","2","Others","137","7.84201"
"lakshadweep","2019","3","Xiaomi","442","20.8786"
"lakshadweep","2019","3","Vivo","378","17.8555"
"lakshadweep","2019","3","Samsung","343","16.2022"
"lakshadweep","2019","3","Oppo","331","15.6353"
"lakshadweep","2019","3","Huawei","174","8.21918"
"lakshadweep","2019","3","Realme","103","4.86538"
"lakshadweep","2019","3","Apple","68","3.21209"
"lakshadweep","2019","3","OnePlus","64","3.02315"
"lakshadweep","2019","3","Motorola","36","1.70052"
"lakshadweep","2019","3","Lenovo","33","1.55881"
"lakshadweep","2019","3","Others","145","6.84932"
"lakshadweep","2019","4","Xiaomi","496","20.4368"
"lakshadweep","2019","4","Vivo","462","19.0358"
"lakshadweep","2019","4","Samsung","394","16.234"
"lakshadweep","2019","4","Oppo","371","15.2864"
"lakshadweep","2019","4","Huawei","202","8.32303"
"lakshadweep","2019","4","Realme","124","5.10919"
"lakshadweep","2019","4","Apple","72","2.96663"
"lakshadweep","2019","4","OnePlus","70","2.88422"
"lakshadweep","2019","4","Motorola","37","1.52452"
"lakshadweep","2019","4","Lenovo","35","1.44211"
"lakshadweep","2019","4","Others","164","6.75731"
"lakshadweep","2020","1","Xiaomi","560","20.202"
"lakshadweep","2020","1","Vivo","548","19.7691"
"lakshadweep","2020","1","Samsung","431","15.5483"
"lakshadweep","2020","1","Oppo","426","15.368"
"lakshadweep","2020","1","Huawei","237","8.54978"
"lakshadweep","2020","1","Realme","152","5.48341"
"lakshadweep","2020","1","Apple","81","2.92208"
"lakshadweep","2020","1","OnePlus","77","2.77778"
"lakshadweep","2020","1","Lenovo","47","1.69553"
"lakshadweep","2020","1","Motorola","38","1.37085"
"lakshadweep","2020","1","Others","175","6.31313"
"lakshadweep","2020","2","Vivo","654","20.5209"
"lakshadweep","2020","2","Xiaomi","654","20.5209"
"lakshadweep","2020","2","Samsung","495","15.5318"
"lakshadweep","2020","2","Oppo","489","15.3436"
"lakshadweep","2020","2","Huawei","266","8.34641"
"lakshadweep","2020","2","Realme","195","6.11861"
"lakshadweep","2020","2","Apple","85","2.66708"
"lakshadweep","2020","2","OnePlus","81","2.54158"
"lakshadweep","2020","2","Lenovo","44","1.38061"
"lakshadweep","2020","2","Motorola","41","1.28648"
"lakshadweep","2020","2","Others","183","5.74208"
"lakshadweep","2020","3","Vivo","784","21.5148"
"lakshadweep","2020","3","Xiaomi","736","20.1976"
"lakshadweep","2020","3","Oppo","567","15.5598"
"lakshadweep","2020","3","Samsung","550","15.0933"
"lakshadweep","2020","3","Huawei","302","8.2876"
"lakshadweep","2020","3","Realme","222","6.09221"
"lakshadweep","2020","3","Apple","91","2.49726"
"lakshadweep","2020","3","OnePlus","87","2.38749"
"lakshadweep","2020","3","Lenovo","50","1.37212"
"lakshadweep","2020","3","Motorola","44","1.20746"
"lakshadweep","2020","3","Others","211","5.79034"
"lakshadweep","2020","4","Vivo","934","22.3498"
"lakshadweep","2020","4","Xiaomi","838","20.0526"
"lakshadweep","2020","4","Oppo","639","15.2907"
"lakshadweep","2020","4","Samsung","635","15.195"
"lakshadweep","2020","4","Huawei","346","8.27949"
"lakshadweep","2020","4","Realme","272","6.50873"
"lakshadweep","2020","4","Apple","101","2.41685"
"lakshadweep","2020","4","OnePlus","97","2.32113"
"lakshadweep","2020","4","Lenovo","52","1.24432"
"lakshadweep","2020","4","Motorola","47","1.12467"
"lakshadweep","2020","4","Others","218","5.21656"
"lakshadweep","2021","1","Vivo","1032","22.5475"
"lakshadweep","2021","1","Xiaomi","921","20.1224"
"lakshadweep","2021","1","Oppo","720","15.7308"
"lakshadweep","2021","1","Samsung","693","15.1409"
"lakshadweep","2021","1","Huawei","371","8.10575"
"lakshadweep","2021","1","Realme","302","6.59821"
"lakshadweep","2021","1","Apple","106","2.31593"
"lakshadweep","2021","1","OnePlus","103","2.25038"
"lakshadweep","2021","1","Lenovo","54","1.17981"
"lakshadweep","2021","1","Motorola","46","1.00503"
"lakshadweep","2021","1","Others","229","5.00328"
"lakshadweep","2021","2","Vivo","1118","22.835"
"lakshadweep","2021","2","Xiaomi","970","19.8121"
"lakshadweep","2021","2","Oppo","771","15.7475"
"lakshadweep","2021","2","Samsung","717","14.6446"
"lakshadweep","2021","2","Huawei","379","7.74101"
"lakshadweep","2021","2","Realme","350","7.14869"
"lakshadweep","2021","2","Apple","121","2.47141"
"lakshadweep","2021","2","OnePlus","118","2.41013"
"lakshadweep","2021","2","Lenovo","60","1.22549"
"lakshadweep","2021","2","Motorola","42","0.857843"
"lakshadweep","2021","2","Others","250","5.10621"
"lakshadweep","2021","3","Vivo","1234","23.3403"
"lakshadweep","2021","3","Xiaomi","1046","19.7844"
"lakshadweep","2021","3","Oppo","816","15.4341"
"lakshadweep","2021","3","Samsung","774","14.6397"
"lakshadweep","2021","3","Realme","413","7.81161"
"lakshadweep","2021","3","Huawei","398","7.5279"
"lakshadweep","2021","3","Apple","134","2.53452"
"lakshadweep","2021","3","OnePlus","132","2.49669"
"lakshadweep","2021","3","Lenovo","55","1.04029"
"lakshadweep","2021","3","Motorola","46","0.870059"
"lakshadweep","2021","3","Others","239","4.52052"
"lakshadweep","2021","4","Vivo","1354","24.0156"
"lakshadweep","2021","4","Xiaomi","1146","20.3264"
"lakshadweep","2021","4","Oppo","899","15.9454"
"lakshadweep","2021","4","Samsung","776","13.7637"
"lakshadweep","2021","4","Realme","448","7.94608"
"lakshadweep","2021","4","Huawei","396","7.02377"
"lakshadweep","2021","4","Apple","151","2.67825"
"lakshadweep","2021","4","OnePlus","143","2.53636"
"lakshadweep","2021","4","Motorola","46","0.815892"
"lakshadweep","2021","4","Lenovo","45","0.798155"
"lakshadweep","2021","4","Others","234","4.15041"
"lakshadweep","2022","1","Vivo","1441","24.0568"
"lakshadweep","2022","1","Xiaomi","1203","20.0835"
"lakshadweep","2022","1","Oppo","956","15.9599"
"lakshadweep","2022","1","Samsung","804","13.4224"
"lakshadweep","2022","1","Realme","507","8.46411"
"lakshadweep","2022","1","Huawei","397","6.62771"
"lakshadweep","2022","1","Apple","176","2.93823"
"lakshadweep","2022","1","OnePlus","160","2.67112"
"lakshadweep","2022","1","Lenovo","50","0.834725"
"lakshadweep","2022","1","Motorola","49","0.81803"
"lakshadweep","2022","1","Others","247","4.12354"
"puducherry","2018","1","Xiaomi","11605","23.531"
"puducherry","2018","1","Samsung","9972","20.2198"
"puducherry","2018","1","Vivo","5974","12.1132"
"puducherry","2018","1","Oppo","3608","7.31579"
"puducherry","2018","1","Apple","2447","4.96168"
"puducherry","2018","1","OnePlus","2409","4.88463"
"puducherry","2018","1","Motorola","2122","4.30269"
"puducherry","2018","1","Realme","2098","4.25402"
"puducherry","2018","1","Lenovo","1800","3.64978"
"puducherry","2018","1","Huawei","1766","3.58084"
"puducherry","2018","1","Others","5517","11.1866"
"puducherry","2018","2","Xiaomi","15839","24.1522"
"puducherry","2018","2","Samsung","13200","20.1281"
"puducherry","2018","2","Vivo","8391","12.7951"
"puducherry","2018","2","Oppo","4929","7.51601"
"puducherry","2018","2","Apple","3109","4.74077"
"puducherry","2018","2","OnePlus","3026","4.61421"
"puducherry","2018","2","Realme","2734","4.16895"
"puducherry","2018","2","Motorola","2725","4.15523"
"puducherry","2018","2","Huawei","2404","3.66575"
"puducherry","2018","2","Lenovo","2287","3.48734"
"puducherry","2018","2","Others","6936","10.5764"
"puducherry","2018","3","Xiaomi","19571","24"
"puducherry","2018","3","Samsung","16124","19.7729"
"puducherry","2018","3","Vivo","11071","13.5764"
"puducherry","2018","3","Oppo","6528","8.0053"
"puducherry","2018","3","Apple","3737","4.58269"
"puducherry","2018","3","OnePlus","3601","4.41591"
"puducherry","2018","3","Motorola","3362","4.12283"
"puducherry","2018","3","Realme","3361","4.1216"
"puducherry","2018","3","Huawei","3062","3.75494"
"puducherry","2018","3","Lenovo","2694","3.30366"
"puducherry","2018","3","Others","8435","10.3439"
"puducherry","2018","4","Xiaomi","26240","23.9648"
"puducherry","2018","4","Samsung","21223","19.3828"
"puducherry","2018","4","Vivo","16096","14.7003"
"puducherry","2018","4","Oppo","9310","8.50275"
"puducherry","2018","4","Apple","4752","4.33996"
"puducherry","2018","4","OnePlus","4517","4.12534"
"puducherry","2018","4","Realme","4429","4.04497"
"puducherry","2018","4","Motorola","4280","3.90889"
"puducherry","2018","4","Huawei","4264","3.89428"
"puducherry","2018","4","Lenovo","3517","3.21205"
"puducherry","2018","4","Others","10866","9.92383"
"puducherry","2019","1","Xiaomi","31724","23.8421"
"puducherry","2019","1","Samsung","25850","19.4275"
"puducherry","2019","1","Vivo","20462","15.3781"
"puducherry","2019","1","Oppo","11797","8.86599"
"puducherry","2019","1","Apple","5579","4.19288"
"puducherry","2019","1","Huawei","5396","4.05534"
"puducherry","2019","1","Realme","5336","4.01025"
"puducherry","2019","1","OnePlus","5225","3.92683"
"puducherry","2019","1","Motorola","4927","3.70287"
"puducherry","2019","1","Lenovo","3929","2.95283"
"puducherry","2019","1","Others","12834","9.64535"
"puducherry","2019","2","Xiaomi","36841","23.5469"
"puducherry","2019","2","Samsung","30450","19.4621"
"puducherry","2019","2","Vivo","24993","15.9743"
"puducherry","2019","2","Oppo","14342","9.16668"
"puducherry","2019","2","Huawei","6414","4.0995"
"puducherry","2019","2","Apple","6391","4.0848"
"puducherry","2019","2","Realme","6201","3.96336"
"puducherry","2019","2","OnePlus","5792","3.70195"
"puducherry","2019","2","Motorola","5712","3.65082"
"puducherry","2019","2","Lenovo","4515","2.88576"
"puducherry","2019","2","Others","14807","9.46388"
"puducherry","2019","3","Xiaomi","41523","23.3448"
"puducherry","2019","3","Samsung","34728","19.5246"
"puducherry","2019","3","Vivo","29440","16.5516"
"puducherry","2019","3","Oppo","16802","9.44633"
"puducherry","2019","3","Huawei","7366","4.14127"
"puducherry","2019","3","Realme","7164","4.02771"
"puducherry","2019","3","Apple","7079","3.97992"
"puducherry","2019","3","OnePlus","6339","3.56388"
"puducherry","2019","3","Motorola","6186","3.47786"
"puducherry","2019","3","Lenovo","4867","2.7363"
"puducherry","2019","3","Others","16374","9.2057"
"puducherry","2019","4","Xiaomi","47168","23.0885"
"puducherry","2019","4","Samsung","39943","19.5519"
"puducherry","2019","4","Vivo","35132","17.197"
"puducherry","2019","4","Oppo","19967","9.77376"
"puducherry","2019","4","Realme","8502","4.16169"
"puducherry","2019","4","Huawei","8456","4.13917"
"puducherry","2019","4","Apple","7844","3.8396"
"puducherry","2019","4","OnePlus","6844","3.35011"
"puducherry","2019","4","Motorola","6840","3.34815"
"puducherry","2019","4","Lenovo","5250","2.56985"
"puducherry","2019","4","Others","18346","8.98028"
"puducherry","2020","1","Xiaomi","52862","22.8931"
"puducherry","2020","1","Samsung","44909","19.4489"
"puducherry","2020","1","Vivo","41283","17.8785"
"puducherry","2020","1","Oppo","23192","10.0438"
"puducherry","2020","1","Realme","9788","4.23892"
"puducherry","2020","1","Huawei","9578","4.14797"
"puducherry","2020","1","Apple","8570","3.71143"
"puducherry","2020","1","Motorola","7377","3.19478"
"puducherry","2020","1","OnePlus","7357","3.18612"
"puducherry","2020","1","Lenovo","5654","2.44859"
"puducherry","2020","1","Others","20338","8.80784"
"puducherry","2020","2","Xiaomi","58140","22.7465"
"puducherry","2020","2","Samsung","50005","19.5638"
"puducherry","2020","2","Vivo","46687","18.2656"
"puducherry","2020","2","Oppo","26188","10.2457"
"puducherry","2020","2","Realme","10959","4.28756"
"puducherry","2020","2","Huawei","10589","4.1428"
