"State","Year","Quarter","Brands","User_Count","User_Percentage"
"nagaland","2018","1","Realme","725","4.80961"
"nagaland","2018","1","Apple","467","3.09805"
"nagaland","2018","1","Gionee","445","2.9521"
"nagaland","2018","1","Lenovo","432","2.86586"
"nagaland","2018","1","Micromax","346","2.29534"
"nagaland","2018","1","Motorola","298","1.97691"
"nagaland","2018","1","Others","2599","17.2416"
"nagaland","2018","2","Xiaomi","6300","28.0799"
"nagaland","2018","2","Samsung","3501","15.6044"
"nagaland","2018","2","Vivo","2875","12.8142"
"nagaland","2018","2","Oppo","2141","9.5427"
"nagaland","2018","2","Realme","1062","4.73346"
"nagaland","2018","2","Apple","685","3.05313"
"nagaland","2018","2","Gionee","660","2.9417"
"nagaland","2018","2","Lenovo","624","2.78124"
"nagaland","2018","2","Micromax","550","2.45142"
"nagaland","2018","2","Motorola","402","1.79176"
"nagaland","2018","2","Others","3636","16.2061"
"nagaland","2018","3","Xiaomi","9037","28.1614"
"nagaland","2018","3","Samsung","4899","15.2664"
"nagaland","2018","3","Vivo","4414","13.7551"
"nagaland","2018","3","Oppo","3161","9.85042"
"nagaland","2018","3","Realme","1524","4.74914"
"nagaland","2018","3","Gionee","952","2.96666"
"nagaland","2018","3","Apple","897","2.79526"
"nagaland","2018","3","Lenovo","826","2.57401"
"nagaland","2018","3","Micromax","747","2.32783"
"nagaland","2018","3","Huawei","616","1.9196"
"nagaland","2018","3","Others","5017","15.6342"
"nagaland","2018","4","Xiaomi","12421","28.8881"
"nagaland","2018","4","Samsung","6536","15.2011"
"nagaland","2018","4","Vivo","6312","14.6801"
"nagaland","2018","4","Oppo","4430","10.303"
"nagaland","2018","4","Realme","2036","4.73521"
"nagaland","2018","4","Gionee","1152","2.67926"
"nagaland","2018","4","Apple","1148","2.66995"
"nagaland","2018","4","Lenovo","1024","2.38156"
"nagaland","2018","4","Huawei","849","1.97456"
"nagaland","2018","4","Asus","840","1.95362"
"nagaland","2018","4","Others","6249","14.5336"
"nagaland","2019","1","Xiaomi","15755","29.2241"
"nagaland","2019","1","Vivo","8172","15.1583"
"nagaland","2019","1","Samsung","8129","15.0786"
"nagaland","2019","1","Oppo","5736","10.6398"
"nagaland","2019","1","Realme","2537","4.7059"
"nagaland","2019","1","Gionee","1456","2.70075"
"nagaland","2019","1","Apple","1390","2.57832"
"nagaland","2019","1","Lenovo","1166","2.16282"
"nagaland","2019","1","Huawei","1124","2.08492"
"nagaland","2019","1","Asus","1053","1.95322"
"nagaland","2019","1","Others","7393","13.7133"
"nagaland","2019","2","Xiaomi","19602","29.3044"
"nagaland","2019","2","Vivo","10442","15.6105"
"nagaland","2019","2","Samsung","10090","15.0842"
"nagaland","2019","2","Oppo","7328","10.9551"
"nagaland","2019","2","Realme","3058","4.57162"
"nagaland","2019","2","Gionee","1735","2.59377"
"nagaland","2019","2","Apple","1641","2.45324"
"nagaland","2019","2","Huawei","1454","2.17369"
"nagaland","2019","2","Asus","1388","2.07502"
"nagaland","2019","2","Lenovo","1342","2.00625"
"nagaland","2019","2","Others","8811","13.1722"
"nagaland","2019","3","Xiaomi","23840","29.7713"
"nagaland","2019","3","Vivo","12573","15.7011"
"nagaland","2019","3","Samsung","11629","14.5223"
"nagaland","2019","3","Oppo","8798","10.9869"
"nagaland","2019","3","Realme","3780","4.72046"
"nagaland","2019","3","Gionee","2031","2.53631"
"nagaland","2019","3","Apple","1939","2.42142"
"nagaland","2019","3","Huawei","1826","2.28031"
"nagaland","2019","3","Asus","1716","2.14294"
"nagaland","2019","3","Lenovo","1459","1.822"
"nagaland","2019","3","Others","10486","13.0949"
"nagaland","2019","4","Xiaomi","27943","30.0062"
"nagaland","2019","4","Vivo","14840","15.9357"
"nagaland","2019","4","Samsung","13324","14.3078"
"nagaland","2019","4","Oppo","10459","11.2313"
"nagaland","2019","4","Realme","4629","4.97079"
"nagaland","2019","4","Gionee","2287","2.45587"
"nagaland","2019","4","Apple","2200","2.36244"
"nagaland","2019","4","Huawei","2151","2.30982"
"nagaland","2019","4","Asus","1783","1.91465"
"nagaland","2019","4","Lenovo","1598","1.71599"
"nagaland","2019","4","Others","11910","12.7894"
"nagaland","2020","1","Xiaomi","32305","30.1513"
"nagaland","2020","1","Vivo","17452","16.2885"
"nagaland","2020","1","Samsung","15066","14.0616"
"nagaland","2020","1","Oppo","12210","11.396"
"nagaland","2020","1","Realme","5659","5.28173"
"nagaland","2020","1","Apple","2480","2.31466"
"nagaland","2020","1","Huawei","2443","2.28013"
"nagaland","2020","1","Gionee","2380","2.22133"
"nagaland","2020","1","Asus","2036","1.90026"
"nagaland","2020","1","Lenovo","1753","1.63613"
"nagaland","2020","1","Others","13359","12.4684"
"nagaland","2020","2","Xiaomi","39533","30.3621"
"nagaland","2020","2","Vivo","21565","16.5623"
"nagaland","2020","2","Samsung","17859","13.7161"
"nagaland","2020","2","Oppo","15078","11.5802"
"nagaland","2020","2","Realme","7202","5.53128"
"nagaland","2020","2","Huawei","2861","2.1973"
"nagaland","2020","2","Gionee","2853","2.19116"
"nagaland","2020","2","Apple","2738","2.10284"
"nagaland","2020","2","Asus","2406","1.84786"
"nagaland","2020","2","Micromax","2075","1.59364"
"nagaland","2020","2","Others","16035","12.3152"
"nagaland","2020","3","Xiaomi","54400","31.4258"
"nagaland","2020","3","Vivo","28624","16.5355"
"nagaland","2020","3","Samsung","22931","13.2468"
"nagaland","2020","3","Oppo","19865","11.4756"
"nagaland","2020","3","Realme","10225","5.90679"
"nagaland","2020","3","Huawei","3789","2.18883"
"nagaland","2020","3","Gionee","3469","2.00397"
"nagaland","2020","3","Apple","3401","1.96469"
"nagaland","2020","3","Asus","3088","1.78388"
"nagaland","2020","3","Micromax","2778","1.6048"
"nagaland","2020","3","Others","20536","11.8633"
"nagaland","2020","4","Xiaomi","60222","31.3349"
"nagaland","2020","4","Vivo","32251","16.781"
"nagaland","2020","4","Samsung","25567","13.3031"
"nagaland","2020","4","Oppo","22237","11.5704"
"nagaland","2020","4","Realme","11862","6.17208"
"nagaland","2020","4","Huawei","4083","2.12448"
"nagaland","2020","4","Apple","3816","1.98556"
"nagaland","2020","4","Gionee","3711","1.93092"
"nagaland","2020","4","Asus","3257","1.69469"
"nagaland","2020","4","Micromax","2988","1.55473"
"nagaland","2020","4","Others","22194","11.5481"
"nagaland","2021","1","Xiaomi","65272","31.4098"
"nagaland","2021","1","Vivo","35635","17.148"
"nagaland","2021","1","Samsung","27338","13.1554"
"nagaland","2021","1","Oppo","24014","11.5559"
"nagaland","2021","1","Realme","13266","6.38378"
"nagaland","2021","1","Huawei","4306","2.0721"
"nagaland","2021","1","Apple","4121","1.98308"
"nagaland","2021","1","Gionee","3806","1.8315"
"nagaland","2021","1","Asus","3633","1.74825"
"nagaland","2021","1","Micromax","3039","1.46241"
"nagaland","2021","1","Others","23378","11.2498"
"nagaland","2021","2","Xiaomi","69897","31.2966"
"nagaland","2021","2","Vivo","38629","17.2963"
"nagaland","2021","2","Samsung","29348","13.1407"
"nagaland","2021","2","Oppo","25763","11.5355"
"nagaland","2021","2","Realme","15567","6.97018"
"nagaland","2021","2","Apple","4432","1.98444"
"nagaland","2021","2","Huawei","4355","1.94997"
"nagaland","2021","2","Gionee","3847","1.72251"
"nagaland","2021","2","Asus","3569","1.59803"
"nagaland","2021","2","Micromax","2956","1.32356"
"nagaland","2021","2","Others","24974","11.1822"
"nagaland","2021","3","Xiaomi","75533","31.2382"
"nagaland","2021","3","Vivo","42814","17.7066"
"nagaland","2021","3","Samsung","30669","12.6838"
"nagaland","2021","3","Oppo","28344","11.7222"
"nagaland","2021","3","Realme","18070","7.47321"
"nagaland","2021","3","Apple","4751","1.96487"
"nagaland","2021","3","Huawei","4623","1.91193"
"nagaland","2021","3","Gionee","4004","1.65593"
"nagaland","2021","3","Asus","3519","1.45535"
"nagaland","2021","3","Micromax","2857","1.18157"
"nagaland","2021","3","Others","26613","11.0063"
"nagaland","2021","4","Xiaomi","81701","31.4247"
"nagaland","2021","4","Vivo","45835","17.6295"
"nagaland","2021","4","Samsung","32050","12.3274"
"nagaland","2021","4","Oppo","30262","11.6397"
"nagaland","2021","4","Realme","21734","8.35955"
"nagaland","2021","4","Apple","5329","2.04969"
"nagaland","2021","4","Huawei","4595","1.76738"
"nagaland","2021","4","Gionee","3855","1.48275"
"nagaland","2021","4","Asus","3465","1.33274"
"nagaland","2021","4","Infinix","3191","1.22735"
"nagaland","2021","4","Others","27973","10.7593"
"nagaland","2022","1","Xiaomi","86500","31.2858"
"nagaland","2022","1","Vivo","48861","17.6723"
"nagaland","2022","1","Samsung","33311","12.0481"
"nagaland","2022","1","Oppo","32385","11.7132"
"nagaland","2022","1","Realme","24725","8.94268"
"nagaland","2022","1","Apple","5724","2.07029"
"nagaland","2022","1","Huawei","4682","1.69341"
"nagaland","2022","1","Gionee","3847","1.39141"
"nagaland","2022","1","Infinix","3655","1.32196"
"nagaland","2022","1","Asus","3422","1.23769"
"nagaland","2022","1","Others","29371","10.6231"
"odisha","2018","1","Xiaomi","432254","27.1173"
"odisha","2018","1","Samsung","291313","18.2754"
"odisha","2018","1","Vivo","191382","12.0063"
"odisha","2018","1","Oppo","173390","10.8776"
"odisha","2018","1","Realme","103671","6.50377"
"odisha","2018","1","Lenovo","53212","3.33824"
"odisha","2018","1","Motorola","52999","3.32487"
"odisha","2018","1","Micromax","38784","2.4331"
"odisha","2018","1","OnePlus","31934","2.00337"
"odisha","2018","1","Apple","24617","1.54434"
"odisha","2018","1","Others","200459","12.5757"
"odisha","2018","2","Xiaomi","607315","27.7848"
"odisha","2018","2","Samsung","392919","17.9761"
"odisha","2018","2","Vivo","268230","12.2716"
"odisha","2018","2","Oppo","239251","10.9458"
"odisha","2018","2","Realme","138640","6.34281"
"odisha","2018","2","Motorola","71433","3.26808"
"odisha","2018","2","Lenovo","70247","3.21382"
"odisha","2018","2","Micromax","59093","2.70352"
"odisha","2018","2","OnePlus","38891","1.77927"
"odisha","2018","2","Huawei","32639","1.49324"
"odisha","2018","2","Others","267123","12.2209"
"odisha","2018","3","Xiaomi","790969","28.2922"
"odisha","2018","3","Samsung","503965","18.0263"
"odisha","2018","3","Vivo","358344","12.8176"
"odisha","2018","3","Oppo","313700","11.2207"
"odisha","2018","3","Realme","177166","6.33705"
"odisha","2018","3","Motorola","88475","3.16466"
"odisha","2018","3","Lenovo","80055","2.86349"
"odisha","2018","3","Micromax","70830","2.53352"
"odisha","2018","3","OnePlus","45811","1.63861"
"odisha","2018","3","Huawei","44291","1.58424"
"odisha","2018","3","Others","322112","11.5216"
"odisha","2018","4","Xiaomi","1029813","28.4172"
"odisha","2018","4","Samsung","654448","18.0592"
"odisha","2018","4","Vivo","483043","13.3293"
"odisha","2018","4","Oppo","420246","11.5965"
"odisha","2018","4","Realme","224527","6.19571"
"odisha","2018","4","Motorola","110238","3.04196"
"odisha","2018","4","Lenovo","100977","2.78641"
"odisha","2018","4","Micromax","90586","2.49968"
"odisha","2018","4","Huawei","58827","1.6233"
"odisha","2018","4","OnePlus","53143","1.46645"
"odisha","2018","4","Others","398063","10.9843"
"odisha","2019","1","Xiaomi","1230535","28.4797"
"odisha","2019","1","Samsung","784152","18.1485"
"odisha","2019","1","Vivo","594900","13.7685"
"odisha","2019","1","Oppo","518202","11.9934"
"odisha","2019","1","Realme","263954","6.10899"
"odisha","2019","1","Motorola","125291","2.89976"
"odisha","2019","1","Lenovo","112677","2.60781"
"odisha","2019","1","Micromax","99130","2.29428"
"odisha","2019","1","Huawei","73550","1.70225"
"odisha","2019","1","OnePlus","59794","1.38388"
"odisha","2019","1","Others","458559","10.613"
"odisha","2019","2","Xiaomi","1391200","28.712"
"odisha","2019","2","Samsung","881637","18.1955"
"odisha","2019","2","Vivo","682782","14.0915"
"odisha","2019","2","Oppo","593176","12.2421"
"odisha","2019","2","Realme","297123","6.13212"
"odisha","2019","2","Motorola","136819","2.82371"
"odisha","2019","2","Lenovo","122285","2.52376"
"odisha","2019","2","Micromax","99348","2.05037"
"odisha","2019","2","Huawei","83057","1.71416"
"odisha","2019","2","OnePlus","64067","1.32223"
"odisha","2019","2","Others","493865","10.1925"
"odisha","2019","3","Xiaomi","1558315","28.9262"
"odisha","2019","3","Samsung","971154","18.027"
"odisha","2019","3","Vivo","777999","14.4416"
"odisha","2019","3","Oppo","668633","12.4115"
"odisha","2019","3","Realme","338592","6.28511"
"odisha","2019","3","Motorola","145106","2.69353"
"odisha","2019","3","Lenovo","122379","2.27166"
"odisha","2019","3","Micromax","106103","1.96954"
"odisha","2019","3","Huawei","93805","1.74125"
"odisha","2019","3","OnePlus","68521","1.27192"
"odisha","2019","3","Others","536602","9.96067"
"odisha","2019","4","Xiaomi","1777383","29.0634"
"odisha","2019","4","Samsung","1091395","17.8463"
"odisha","2019","4","Vivo","904183","14.785"
"odisha","2019","4","Oppo","770634","12.6012"
"odisha","2019","4","Realme","403826","6.60328"
"odisha","2019","4","Motorola","157752","2.57953"
"odisha","2019","4","Lenovo","130673","2.13674"
"odisha","2019","4","Micromax","114255","1.86827"
"odisha","2019","4","Huawei","106292","1.73806"
"odisha","2019","4","OnePlus","72420","1.1842"
"odisha","2019","4","Others","586724","9.59399"
"odisha","2020","1","Xiaomi","1927219","28.9678"
"odisha","2020","1","Samsung","1180711","17.7471"
"odisha","2020","1","Vivo","1006170","15.1236"
"odisha","2020","1","Oppo","851242","12.7949"
"odisha","2020","1","Realme","458938","6.89824"
"odisha","2020","1","Motorola","164789","2.47692"
"odisha","2020","1","Lenovo","138741","2.0854"
"odisha","2020","1","Huawei","115095","1.72998"
"odisha","2020","1","Micromax","111642","1.67808"
"odisha","2020","1","OnePlus","75301","1.13184"
"odisha","2020","1","Others","623122","9.36607"
"odisha","2020","2","Xiaomi","2091828","28.8197"
"odisha","2020","2","Samsung","1283975","17.6897"
"odisha","2020","2","Vivo","1122838","15.4697"
"odisha","2020","2","Oppo","943406","12.9976"
"odisha","2020","2","Realme","516701","7.11875"
"odisha","2020","2","Motorola","174133","2.39908"
"odisha","2020","2","Lenovo","144685","1.99337"
"odisha","2020","2","Huawei","123415","1.70033"
"odisha","2020","2","Micromax","116156","1.60032"
"odisha","2020","2","OnePlus","77769","1.07145"
"odisha","2020","2","Others","663409","9.13999"
"odisha","2020","3","Xiaomi","2262871","28.6376"
"odisha","2020","3","Samsung","1391798","17.6138"
"odisha","2020","3","Vivo","1253856","15.8681"
"odisha","2020","3","Oppo","1040287","13.1653"
"odisha","2020","3","Realme","584452","7.39648"
"odisha","2020","3","Motorola","183892","2.32723"
"odisha","2020","3","Lenovo","152410","1.92881"
"odisha","2020","3","Huawei","131407","1.66301"
"odisha","2020","3","Micromax","120863","1.52957"
"odisha","2020","3","OnePlus","81043","1.02563"
"odisha","2020","3","Others","698876","8.84457"
"odisha","2020","4","Xiaomi","2445630","28.4417"
"odisha","2020","4","Samsung","1510338","17.5646"
"odisha","2020","4","Vivo","1383491","16.0894"
"odisha","2020","4","Oppo","1143995","13.3042"
"odisha","2020","4","Realme","663117","7.71178"
"odisha","2020","4","Motorola","193546","2.25086"
"odisha","2020","4","Lenovo","159900","1.85957"
"odisha","2020","4","Huawei","139630","1.62384"
"odisha","2020","4","Micromax","125854","1.46363"
"odisha","2020","4","OnePlus","84632","0.984236"
"odisha","2020","4","Others","748618","8.70613"
"odisha","2021","1","Xiaomi","2614110","28.3127"
"odisha","2021","1","Samsung","1605021","17.3835"
"odisha","2021","1","Vivo","1523937","16.5053"
"odisha","2021","1","Oppo","1237047","13.3981"
"odisha","2021","1","Realme","742037","8.03678"
"odisha","2021","1","Motorola","197806","2.14238"
"odisha","2021","1","Lenovo","160152","1.73456"
"odisha","2021","1","Huawei","145607","1.57703"
"odisha","2021","1","Micromax","126538","1.3705"
"odisha","2021","1","OnePlus","89904","0.973724"
"odisha","2021","1","Others","790850","8.56546"
"odisha","2021","2","Xiaomi","2776465","28.0705"
"odisha","2021","2","Samsung","1688178","17.0678"
"odisha","2021","2","Vivo","1666083","16.8444"
"odisha","2021","2","Oppo","1331944","13.4662"
"odisha","2021","2","Realme","877531","8.87199"
"odisha","2021","2","Motorola","196873","1.99042"
"odisha","2021","2","Lenovo","154993","1.56701"
"odisha","2021","2","Huawei","141842","1.43405"
"odisha","2021","2","Micromax","122934","1.24288"
"odisha","2021","2","OnePlus","100281","1.01386"
"odisha","2021","2","Others","833905","8.43092"
"odisha","2021","3","Xiaomi","2958185","27.7699"
"odisha","2021","3","Vivo","1849105","17.3584"
"odisha","2021","3","Samsung","1745741","16.3881"
"odisha","2021","3","Oppo","1456997","13.6775"
"odisha","2021","3","Realme","1038215","9.74622"
"odisha","2021","3","Motorola","193489","1.81637"
"odisha","2021","3","Lenovo","148332","1.39246"
"odisha","2021","3","Huawei","146495","1.37522"
"odisha","2021","3","Micromax","120590","1.13204"
"odisha","2021","3","OnePlus","120517","1.13135"
"odisha","2021","3","Others","874824","8.21239"
"odisha","2021","4","Xiaomi","3105043","27.239"
"odisha","2021","4","Vivo","2017533","17.6988"
"odisha","2021","4","Samsung","1803261","15.8191"
"odisha","2021","4","Oppo","1574160","13.8093"
"odisha","2021","4","Realme","1250982","10.9743"
"odisha","2021","4","Motorola","194973","1.7104"
"odisha","2021","4","OnePlus","144365","1.26644"
"odisha","2021","4","Huawei","140106","1.22908"
"odisha","2021","4","Lenovo","138057","1.21111"
"odisha","2021","4","Micromax","116563","1.02255"
"odisha","2021","4","Others","914192","8.01977"
"odisha","2022","1","Xiaomi","3238439","26.7093"
"odisha","2022","1","Vivo","2184386","18.0159"
"odisha","2022","1","Samsung","1862470","15.3609"
"odisha","2022","1","Oppo","1698088","14.0051"
"odisha","2022","1","Realme","1424358","11.7475"
"odisha","2022","1","Motorola","193423","1.59527"
"odisha","2022","1","OnePlus","164569","1.35729"
"odisha","2022","1","Lenovo","141460","1.1667"
"odisha","2022","1","Huawei","140367","1.15769"
"odisha","2022","1","Apple","128069","1.05626"
"odisha","2022","1","Others","949150","7.82818"
"punjab","2018","1","Xiaomi","209390","24.7172"
"punjab","2018","1","Samsung","191090","22.557"
"punjab","2018","1","Vivo","110362","13.0276"
"punjab","2018","1","Oppo","95143","11.2311"
"punjab","2018","1","Apple","65881","7.77685"
"punjab","2018","1","Realme","29427","3.47368"
"punjab","2018","1","OnePlus","18373","2.16882"
"punjab","2018","1","Motorola","15296","1.8056"
"punjab","2018","1","Lenovo","12687","1.49762"
"punjab","2018","1","Micromax","10911","1.28798"
"punjab","2018","1","Others","88582","10.4566"
"punjab","2018","2","Xiaomi","288756","25.0615"
"punjab","2018","2","Samsung","258117","22.4023"
"punjab","2018","2","Vivo","157022","13.6281"
"punjab","2018","2","Oppo","133051","11.5477"
"punjab","2018","2","Apple","88311","7.66462"
"punjab","2018","2","Realme","38878","3.37427"
"punjab","2018","2","OnePlus","22512","1.95384"
"punjab","2018","2","Motorola","19732","1.71256"
"punjab","2018","2","Lenovo","16030","1.39126"
"punjab","2018","2","Micromax","14047","1.21916"
"punjab","2018","2","Others","115734","10.0447"
"punjab","2018","3","Xiaomi","370526","25.152"
"punjab","2018","3","Samsung","333905","22.6661"
"punjab","2018","3","Vivo","211470","14.355"
"punjab","2018","3","Oppo","174607","11.8526"
"punjab","2018","3","Apple","109405","7.42661"
"punjab","2018","3","Realme","48316","3.27978"
"punjab","2018","3","OnePlus","26583","1.8045"
"punjab","2018","3","Motorola","23631","1.60412"
"punjab","2018","3","Lenovo","18437","1.25154"
"punjab","2018","3","Huawei","16653","1.13044"
"punjab","2018","3","Others","139615","9.47732"
"punjab","2018","4","Xiaomi","469664","25.1734"
"punjab","2018","4","Samsung","423578","22.7033"
"punjab","2018","4","Vivo","281873","15.108"
"punjab","2018","4","Oppo","228350","12.2393"
"punjab","2018","4","Apple","137548","7.3724"
"punjab","2018","4","Realme","60545","3.24514"
"punjab","2018","4","OnePlus","31147","1.66944"
"punjab","2018","4","Motorola","28376","1.52092"
"punjab","2018","4","Lenovo","21785","1.16765"
"punjab","2018","4","Huawei","21263","1.13967"
"punjab","2018","4","Others","161586","8.66081"
"punjab","2019","1","Xiaomi","557833","25.0532"
"punjab","2019","1","Samsung","505420","22.6993"
"punjab","2019","1","Vivo","349009","15.6746"
"punjab","2019","1","Oppo","281133","12.6262"
"punjab","2019","1","Apple","161878","7.27022"
"punjab","2019","1","Realme","71481","3.21034"
"punjab","2019","1","OnePlus","35068","1.57496"
"punjab","2019","1","Motorola","31780","1.42729"
"punjab","2019","1","Huawei","26070","1.17085"
"punjab","2019","1","Lenovo","23917","1.07415"
"punjab","2019","1","Others","183001","8.21889"
"punjab","2019","2","Xiaomi","648198","24.9296"
"punjab","2019","2","Samsung","594224","22.8538"
"punjab","2019","2","Vivo","417913","16.0729"
"punjab","2019","2","Oppo","336507","12.942"
"punjab","2019","2","Apple","189708","7.29615"
"punjab","2019","2","Realme","82000","3.15371"
"punjab","2019","2","OnePlus","38343","1.47467"
"punjab","2019","2","Motorola","34974","1.3451"
"punjab","2019","2","Huawei","30298","1.16526"
"punjab","2019","2","Lenovo","26203","1.00776"
"punjab","2019","2","Others","201744","7.75905"
"punjab","2019","3","Xiaomi","734257","24.7833"
"punjab","2019","3","Samsung","678439","22.8992"
"punjab","2019","3","Vivo","489141","16.5099"
"punjab","2019","3","Oppo","390270","13.1727"
"punjab","2019","3","Apple","216888","7.32059"
"punjab","2019","3","Realme","94292","3.18262"
"punjab","2019","3","OnePlus","41581","1.40348"
"punjab","2019","3","Motorola","37064","1.25102"
"punjab","2019","3","Huawei","34669","1.17018"
"punjab","2019","3","Lenovo","26124","0.881759"
"punjab","2019","3","Others","219988","7.42522"
"punjab","2019","4","Xiaomi","818456","24.6394"
"punjab","2019","4","Samsung","760808","22.9039"
"punjab","2019","4","Vivo","563524","16.9647"
"punjab","2019","4","Oppo","446759","13.4495"
"punjab","2019","4","Apple","240275","7.2334"
"punjab","2019","4","Realme","109206","3.28761"
"punjab","2019","4","OnePlus","44151","1.32915"
"punjab","2019","4","Motorola","38939","1.17225"
"punjab","2019","4","Huawei","38449","1.1575"
"punjab","2019","4","Lenovo","27158","0.817583"
"punjab","2019","4","Others","234017","7.04501"
"punjab","2020","1","Xiaomi","912905","24.4125"
"punjab","2020","1","Samsung","851006","22.7572"
"punjab","2020","1","Vivo","654259","17.4959"
"punjab","2020","1","Oppo","515340","13.781"
"punjab","2020","1","Apple","267276","7.14737"
"punjab","2020","1","Realme","126920","3.39403"
"punjab","2020","1","OnePlus","46432","1.24166"
"punjab","2020","1","Huawei","42483","1.13606"
"punjab","2020","1","Motorola","40631","1.08654"
"punjab","2020","1","Lenovo","28708","0.767696"
"punjab","2020","1","Others","253542","6.7801"
"punjab","2020","2","Xiaomi","1025347","24.2658"
"punjab","2020","2","Samsung","957955","22.6709"
"punjab","2020","2","Vivo","759075","17.9642"
"punjab","2020","2","Oppo","599062","14.1774"
"punjab","2020","2","Apple","293955","6.95672"
"punjab","2020","2","Realme","145881","3.45241"
"punjab","2020","2","OnePlus","48354","1.14434"
"punjab","2020","2","Huawei","46802","1.10761"
"punjab","2020","2","Motorola","42817","1.0133"
"punjab","2020","2","Lenovo","30136","0.713197"
"punjab","2020","2","Others","276097","6.5341"
"punjab","2020","3","Xiaomi","1124885","23.9631"
"punjab","2020","3","Samsung","1063448","22.6544"
"punjab","2020","3","Vivo","872561","18.5879"
"punjab","2020","3","Oppo","675846","14.3974"
"punjab","2020","3","Apple","322529","6.87075"
"punjab","2020","3","Realme","167279","3.5635"
"punjab","2020","3","OnePlus","50950","1.08537"
"punjab","2020","3","Huawei","50512","1.07604"
"punjab","2020","3","Motorola","44739","0.953063"
"punjab","2020","3","Lenovo","31345","0.667734"
"punjab","2020","3","Others","290139","6.18075"
"punjab","2020","4","Xiaomi","1219022","23.6342"
"punjab","2020","4","Samsung","1169264","22.6695"
"punjab","2020","4","Vivo","979161","18.9838"
"punjab","2020","4","Oppo","750319","14.5471"
"punjab","2020","4","Apple","356113","6.90427"
"punjab","2020","4","Realme","189809","3.67999"
"punjab","2020","4","Huawei","53936","1.0457"
"punjab","2020","4","OnePlus","53667","1.04049"
"punjab","2020","4","Motorola","46455","0.900663"
"punjab","2020","4","HMD Global","32870","0.637279"
"punjab","2020","4","Others","307252","5.95696"
"punjab","2021","1","Xiaomi","1304479","23.4249"
"punjab","2021","1","Samsung","1249727","22.4417"
"punjab","2021","1","Vivo","1083200","19.4513"
"punjab","2021","1","Oppo","815718","14.6481"
"punjab","2021","1","Apple","384485","6.9043"
"punjab","2021","1","Realme","212940","3.82382"
"punjab","2021","1","OnePlus","56962","1.02288"
"punjab","2021","1","Huawei","56391","1.01263"
"punjab","2021","1","Motorola","47632","0.85534"
"punjab","2021","1","Tecno","35552","0.638417"
"punjab","2021","1","Others","321691","5.77669"
"punjab","2021","2","Xiaomi","1380642","23.101"
"punjab","2021","2","Samsung","1317948","22.052"
"punjab","2021","2","Vivo","1187613","19.8712"
"punjab","2021","2","Oppo","881894","14.7559"
"punjab","2021","2","Apple","418009","6.99415"
"punjab","2021","2","Realme","250679","4.19438"
"punjab","2021","2","OnePlus","61777","1.03366"
"punjab","2021","2","Huawei","56066","0.9381"
"punjab","2021","2","Motorola","47652","0.797316"
"punjab","2021","2","Tecno","44884","0.751002"
"punjab","2021","2","Others","329384","5.51128"
"punjab","2021","3","Xiaomi","1468863","22.8266"
"punjab","2021","3","Samsung","1373929","21.3513"
"punjab","2021","3","Vivo","1315799","20.448"
"punjab","2021","3","Oppo","964011","14.9811"
"punjab","2021","3","Apple","450178","6.99592"
"punjab","2021","3","Realme","292875","4.55138"
"punjab","2021","3","OnePlus","71087","1.10472"
"punjab","2021","3","Huawei","59682","0.927479"
"punjab","2021","3","Tecno","54005","0.839257"
"punjab","2021","3","Motorola","47647","0.740451"
"punjab","2021","3","Others","336786","5.23377"
"punjab","2021","4","Xiaomi","1548508","22.507"
"punjab","2021","4","Samsung","1427734","20.7516"
"punjab","2021","4","Vivo","1424349","20.7024"
"punjab","2021","4","Oppo","1041175","15.1331"
"punjab","2021","4","Apple","497157","7.22601"
"punjab","2021","4","Realme","350868","5.09975"
"punjab","2021","4","OnePlus","80227","1.16607"
"punjab","2021","4","Tecno","62454","0.907748"
"punjab","2021","4","Huawei","58314","0.847575"
"punjab","2021","4","Motorola","48503","0.704975"
"punjab","2021","4","Others","340814","4.95362"
"punjab","2022","1","Xiaomi","1619926","22.1825"
"punjab","2022","1","Vivo","1523181","20.8577"
"punjab","2022","1","Samsung","1477258","20.2289"
"punjab","2022","1","Oppo","1119920","15.3356"
"punjab","2022","1","Apple","540804","7.40551"
"punjab","2022","1","Realme","403062","5.51934"
"punjab","2022","1","OnePlus","89199","1.22145"
"punjab","2022","1","Tecno","74590","1.0214"
"punjab","2022","1","Huawei","58651","0.803138"
"punjab","2022","1","Motorola","48805","0.668312"
"punjab","2022","1","Others","347330","4.75617"
"rajasthan","2018","1","Xiaomi","713005","22.5763"
"rajasthan","2018","1","Samsung","662282","20.9702"
"rajasthan","2018","1","Vivo","535439","16.9539"
"rajasthan","2018","1","Oppo","352258","11.1538"
"rajasthan","2018","1","Realme","149488","4.73333"
"rajasthan","2018","1","Apple","94107","2.97977"
"rajasthan","2018","1","OnePlus","71745","2.2717"
"rajasthan","2018","1","Gionee","69299","2.19425"
"rajasthan","2018","1","Lenovo","63011","1.99515"
"rajasthan","2018","1","Motorola","61235","1.93892"
"rajasthan","2018","1","Others","386333","12.2327"
"rajasthan","2018","2","Xiaomi","966424","22.9393"
"rajasthan","2018","2","Samsung","874984","20.7688"
"rajasthan","2018","2","Vivo","735141","17.4495"
"rajasthan","2018","2","Oppo","479239","11.3753"
"rajasthan","2018","2","Realme","195523","4.64098"
