"State","Year","Quarter","District","Transaction_Count","Transaction_Amount"
"arunachal-pradesh","2019","4","lepa rada district","4245","8888750"
"arunachal-pradesh","2019","4","tawang district","30077","91949200"
"arunachal-pradesh","2019","4","namsai district","18290","32501300"
"arunachal-pradesh","2020","1","lower dibang valley district","14400","29552500"
"arunachal-pradesh","2020","1","lower subansiri district","15770","34273300"
"arunachal-pradesh","2020","1","longding district","13240","35267400"
"arunachal-pradesh","2020","1","west siang district","19728","47929400"
"arunachal-pradesh","2020","1","kamle district","1434","3418980"
"arunachal-pradesh","2020","1","upper siang district","7055","17820700"
"arunachal-pradesh","2020","1","tirap district","18369","40877900"
"arunachal-pradesh","2020","1","papum pare district","180373","457431000"
"arunachal-pradesh","2020","1","kurung kumey district","2294","5942680"
"arunachal-pradesh","2020","1","anjaw district","5025","12808700"
"arunachal-pradesh","2020","1","siang district","5136","11962300"
"arunachal-pradesh","2020","1","lower siang district","8047","15520300"
"arunachal-pradesh","2020","1","kra daadi district","3407","10045500"
"arunachal-pradesh","2020","1","changlang district","43858","93461400"
"arunachal-pradesh","2020","1","pakke kessang district","2044","3425820"
"arunachal-pradesh","2020","1","dibang valley district","397","878785"
"arunachal-pradesh","2020","1","west kameng district","75363","198712000"
"arunachal-pradesh","2020","1","shi yomi district","117","566190"
"arunachal-pradesh","2020","1","east siang district","33743","82011500"
"arunachal-pradesh","2020","1","upper subansiri district","12313","33686700"
"arunachal-pradesh","2020","1","east kameng district","7379","20456100"
"arunachal-pradesh","2020","1","lohit district","36985","83701300"
"arunachal-pradesh","2020","1","lepa rada district","5721","11138000"
"arunachal-pradesh","2020","1","tawang district","31865","84425200"
"arunachal-pradesh","2020","1","namsai district","23112","46444900"
"arunachal-pradesh","2020","2","lower dibang valley district","26234","42360100"
"arunachal-pradesh","2020","2","lower subansiri district","25703","46133100"
"arunachal-pradesh","2020","2","longding district","20664","54678000"
"arunachal-pradesh","2020","2","west siang district","32777","72790200"
"arunachal-pradesh","2020","2","kamle district","2397","4126240"
"arunachal-pradesh","2020","2","upper siang district","10899","28048500"
"arunachal-pradesh","2020","2","tirap district","28830","63497000"
"arunachal-pradesh","2020","2","papum pare district","221728","535086000"
"arunachal-pradesh","2020","2","kurung kumey district","3847","11359700"
"arunachal-pradesh","2020","2","anjaw district","7617","18795000"
"arunachal-pradesh","2020","2","siang district","9827","18585700"
"arunachal-pradesh","2020","2","lower siang district","13321","23571100"
"arunachal-pradesh","2020","2","kra daadi district","5264","15731000"
"arunachal-pradesh","2020","2","changlang district","69279","128572000"
"arunachal-pradesh","2020","2","pakke kessang district","3558","4635270"
"arunachal-pradesh","2020","2","dibang valley district","966","2559720"
"arunachal-pradesh","2020","2","west kameng district","95421","251396000"
"arunachal-pradesh","2020","2","shi yomi district","302","1222860"
"arunachal-pradesh","2020","2","east siang district","55680","112694000"
"arunachal-pradesh","2020","2","upper subansiri district","18056","43140700"
"arunachal-pradesh","2020","2","east kameng district","11791","40506300"
"arunachal-pradesh","2020","2","lohit district","56541","114731000"
"arunachal-pradesh","2020","2","lepa rada district","8601","16064900"
"arunachal-pradesh","2020","2","tawang district","44499","121562000"
"arunachal-pradesh","2020","2","namsai district","34972","54870800"
"arunachal-pradesh","2020","3","lower dibang valley district","27655","63469200"
"arunachal-pradesh","2020","3","lower subansiri district","26596","59707200"
"arunachal-pradesh","2020","3","longding district","21445","63273200"
"arunachal-pradesh","2020","3","west siang district","34295","92449700"
"arunachal-pradesh","2020","3","kamle district","2618","5300890"
"arunachal-pradesh","2020","3","upper siang district","12707","40210900"
"arunachal-pradesh","2020","3","tirap district","30046","81539800"
"arunachal-pradesh","2020","3","papum pare district","298350","859374000"
"arunachal-pradesh","2020","3","kurung kumey district","4391","13864800"
"arunachal-pradesh","2020","3","anjaw district","9751","31524700"
"arunachal-pradesh","2020","3","siang district","10489","21236200"
"arunachal-pradesh","2020","3","lower siang district","12456","28754600"
"arunachal-pradesh","2020","3","kra daadi district","5676","16181000"
"arunachal-pradesh","2020","3","changlang district","73842","159158000"
"arunachal-pradesh","2020","3","pakke kessang district","3469","6301720"
"arunachal-pradesh","2020","3","dibang valley district","899","3061210"
"arunachal-pradesh","2020","3","west kameng district","111029","332812000"
"arunachal-pradesh","2020","3","shi yomi district","521","3410290"
"arunachal-pradesh","2020","3","east siang district","69710","176324000"
"arunachal-pradesh","2020","3","upper subansiri district","24387","70811200"
"arunachal-pradesh","2020","3","east kameng district","13421","43881100"
"arunachal-pradesh","2020","3","lohit district","65889","156524000"
"arunachal-pradesh","2020","3","lepa rada district","10150","22146300"
"arunachal-pradesh","2020","3","tawang district","56016","182138000"
"arunachal-pradesh","2020","3","namsai district","37019","76484600"
"arunachal-pradesh","2020","4","lower dibang valley district","33455","81929300"
"arunachal-pradesh","2020","4","lower subansiri district","31411","97681200"
"arunachal-pradesh","2020","4","longding district","26089","74890500"
"arunachal-pradesh","2020","4","west siang district","45207","125118000"
"arunachal-pradesh","2020","4","kamle district","3611","10000600"
"arunachal-pradesh","2020","4","upper siang district","19943","78146800"
"arunachal-pradesh","2020","4","tirap district","36124","104710000"
"arunachal-pradesh","2020","4","papum pare district","390528","1205920000"
"arunachal-pradesh","2020","4","kurung kumey district","4581","17134500"
"arunachal-pradesh","2020","4","anjaw district","17228","49318900"
"arunachal-pradesh","2020","4","siang district","12962","32619200"
"arunachal-pradesh","2020","4","lower siang district","14782","33891600"
"arunachal-pradesh","2020","4","kra daadi district","7619","30458800"
"arunachal-pradesh","2020","4","changlang district","84852","204368000"
"arunachal-pradesh","2020","4","pakke kessang district","3064","7503560"
"arunachal-pradesh","2020","4","dibang valley district","1705","6749770"
"arunachal-pradesh","2020","4","west kameng district","129575","390436000"
"arunachal-pradesh","2020","4","shi yomi district","1103","6627030"
"arunachal-pradesh","2020","4","east siang district","88632","250515000"
"arunachal-pradesh","2020","4","upper subansiri district","31426","109406000"
"arunachal-pradesh","2020","4","east kameng district","16340","64104600"
"arunachal-pradesh","2020","4","lohit district","80530","196998000"
"arunachal-pradesh","2020","4","lepa rada district","14338","39340500"
"arunachal-pradesh","2020","4","tawang district","67262","240482000"
"arunachal-pradesh","2020","4","namsai district","46762","111917000"
"arunachal-pradesh","2021","1","lower dibang valley district","32427","90709100"
"arunachal-pradesh","2021","1","lower subansiri district","29916","106591000"
"arunachal-pradesh","2021","1","longding district","23962","75573400"
"arunachal-pradesh","2021","1","west siang district","42575","138701000"
"arunachal-pradesh","2021","1","kamle district","3092","11023800"
"arunachal-pradesh","2021","1","upper siang district","21312","73026300"
"arunachal-pradesh","2021","1","tirap district","32043","110594000"
"arunachal-pradesh","2021","1","papum pare district","419891","1388720000"
"arunachal-pradesh","2021","1","kurung kumey district","4962","22483800"
"arunachal-pradesh","2021","1","anjaw district","12823","38844900"
"arunachal-pradesh","2021","1","siang district","13679","42644200"
"arunachal-pradesh","2021","1","lower siang district","13231","37929400"
"arunachal-pradesh","2021","1","kra daadi district","6393","24326500"
"arunachal-pradesh","2021","1","changlang district","78849","220168000"
"arunachal-pradesh","2021","1","pakke kessang district","3563","8146940"
"arunachal-pradesh","2021","1","dibang valley district","1930","7949870"
"arunachal-pradesh","2021","1","west kameng district","120906","384735000"
"arunachal-pradesh","2021","1","shi yomi district","1251","6905520"
"arunachal-pradesh","2021","1","east siang district","82357","253988000"
"arunachal-pradesh","2021","1","upper subansiri district","28053","116973000"
"arunachal-pradesh","2021","1","east kameng district","16281","77915800"
"arunachal-pradesh","2021","1","lohit district","72380","198535000"
"arunachal-pradesh","2021","1","lepa rada district","15690","52795000"
"arunachal-pradesh","2021","1","tawang district","54137","207859000"
"arunachal-pradesh","2021","1","namsai district","45753","116638000"
"arunachal-pradesh","2021","2","lower dibang valley district","42091","105552000"
"arunachal-pradesh","2021","2","lower subansiri district","40081","120717000"
"arunachal-pradesh","2021","2","longding district","31640","96566600"
"arunachal-pradesh","2021","2","west siang district","59341","180700000"
"arunachal-pradesh","2021","2","kamle district","5476","17345400"
"arunachal-pradesh","2021","2","upper siang district","25971","89455200"
"arunachal-pradesh","2021","2","tirap district","46320","144549000"
"arunachal-pradesh","2021","2","papum pare district","552953","1501060000"
"arunachal-pradesh","2021","2","kurung kumey district","6623","27396800"
"arunachal-pradesh","2021","2","anjaw district","15311","43475700"
"arunachal-pradesh","2021","2","siang district","17032","52687200"
"arunachal-pradesh","2021","2","lower siang district","17401","45499300"
"arunachal-pradesh","2021","2","kra daadi district","8758","35998200"
"arunachal-pradesh","2021","2","changlang district","105461","264032000"
"arunachal-pradesh","2021","2","pakke kessang district","4424","13097400"
"arunachal-pradesh","2021","2","dibang valley district","1995","9465920"
"arunachal-pradesh","2021","2","west kameng district","164866","482627000"
"arunachal-pradesh","2021","2","shi yomi district","2135","12166800"
"arunachal-pradesh","2021","2","east siang district","106787","286839000"
"arunachal-pradesh","2021","2","upper subansiri district","35856","131913000"
"arunachal-pradesh","2021","2","east kameng district","22015","95352000"
"arunachal-pradesh","2021","2","lohit district","99686","230496000"
"arunachal-pradesh","2021","2","lepa rada district","21273","71336700"
"arunachal-pradesh","2021","2","tawang district","70061","251025000"
"arunachal-pradesh","2021","2","namsai district","64781","147070000"
"arunachal-pradesh","2021","3","lower dibang valley district","50270","133789000"
"arunachal-pradesh","2021","3","lower subansiri district","46105","142674000"
"arunachal-pradesh","2021","3","longding district","32638","100699000"
"arunachal-pradesh","2021","3","west siang district","65763","217066000"
"arunachal-pradesh","2021","3","kamle district","6064","19140700"
"arunachal-pradesh","2021","3","upper siang district","27960","114286000"
"arunachal-pradesh","2021","3","tirap district","47118","143621000"
"arunachal-pradesh","2021","3","papum pare district","710098","1996000000"
"arunachal-pradesh","2021","3","kurung kumey district","7417","30935400"
"arunachal-pradesh","2021","3","anjaw district","22621","69876700"
"arunachal-pradesh","2021","3","siang district","17241","58453200"
